Frequency Power
3.881401951959270735e-01 2.132875429261083325e-02
7.115903578591996625e-01 5.861232770286536331e-01
1.099730553055126681e+00 3.846002630672554767e-01
1.617250813316362779e+00 2.127802249098615650e-01
1.940700975979635423e+00 1.774049138708717610e-01
2.264151138642907846e+00 1.019485682209898408e-01
2.522911268773525784e+00 1.448627153610363566e-02
2.781671398904144166e+00 1.131871734549591731e-02
3.040431529034762104e+00 4.051522787775156849e-03
3.299191659165380042e+00 1.584694993478919650e-02
3.752021886893961877e+00 2.191395293109836377e-03
4.075472049557234300e+00 1.883810215960912346e-02
4.398922212220506722e+00 9.165787207868067920e-05
4.592992309818470176e+00 1.886742147105623969e-03
4.916442472481742598e+00 2.482138877209279660e-03
5.369272700210324878e+00 3.696752776359665989e-03
5.692722862873597300e+00 2.415759238062014942e-03
6.145553090602178692e+00 1.689499200867168507e-03
6.469003253265451114e+00 1.362296303890494836e-03
6.921833480994032506e+00 1.607953233579298554e-03
7.439353741255269270e+00 1.133151961435205531e-03
7.762803903918541693e+00 2.657582723543780792e-03
8.215634131647123084e+00 4.203816540094675665e-04
8.474394261777741022e+00 4.530950540483860852e-04
8.733154391908358960e+00 6.384884863538780589e-04
9.056604554571631382e+00 1.322426873323060163e-03
9.509434782300212774e+00 7.695818027410620751e-04
9.768194912430830712e+00 6.165340106845632225e-04
1.009164507509410313e+01 4.486284464831961872e-04
1.080323543295330424e+01 7.908025115588677035e-04
1.112668559561657666e+01 4.551419056949694867e-04
1.151482579081250357e+01 8.691149747708619422e-04
1.183827595347577599e+01 1.083518469725830446e-04
1.209703608360639393e+01 8.375618214653247852e-05
1.235579621373701187e+01 6.285313525905664341e-04
1.287331647399824774e+01 4.548047601525026344e-04
1.319676663666152017e+01 5.204934740628398924e-04
1.364959686439010156e+01 2.120770714745590145e-04
1.390835699452071950e+01 1.892083537812473887e-04
1.416711712465133743e+01 1.036386640029324441e-04
1.442587725478195537e+01 4.157412885345809013e-04
1.481401744997788406e+01 4.231110764639204631e-05
1.520215764517381096e+01 8.107198262884246194e-04
1.552560780783708339e+01 5.903779056957973471e-05
1.571967790543504684e+01 4.010719200883886259e-05
1.597843803556566478e+01 3.446643073074065239e-04
1.649595829582689888e+01 4.259351409821593849e-04
1.681940845849017308e+01 2.180854890992931807e-04
1.727223868621875624e+01 2.436414258850221341e-04
1.753099881634937418e+01 1.915092873619260558e-04
1.778975894647999212e+01 4.486966404990380317e-05
1.811320910914326276e+01 1.867795784228884254e-04
1.856603933687184593e+01 5.286867956843887786e-05
1.882479946700246387e+01 2.850846288960031012e-04
1.934231972726369975e+01 1.046921710978634907e-04
1.966576988992697039e+01 2.080759368039567848e-04
1.985983998752493562e+01 1.691478312177427737e-04
2.018329015018820627e+01 1.320707264016343196e-04
2.063612037791678944e+01 2.590472873222848219e-04
2.089488050804740737e+01 2.140679485428901164e-04
2.115364063817802531e+01 9.163218468046398885e-05
2.141240076830864325e+01 4.110788395279991179e-05
2.167116089843926119e+01 1.960142144046625936e-05
2.192992102856987913e+01 2.662097858104549536e-04
2.225337119123315333e+01 3.574605497733998832e-05
2.264151138642908023e+01 2.555297386820569818e-04
2.296496154909235088e+01 7.855008064651320180e-05
2.348248180935358675e+01 1.847688959206295447e-04
2.393531203708216992e+01 8.839547321413711572e-05
2.425876219974544057e+01 2.735467960471973979e-04
2.471159242747402374e+01 1.551258849098759423e-04
2.503504259013729794e+01 7.151740838640801028e-05
2.529380272026791587e+01 4.502877673225883697e-06
2.555256285039853381e+01 1.286190086921201942e-04
2.600539307812711343e+01 2.827998896922327490e-05
2.632884324079038763e+01 2.650049645693287599e-04
2.665229340345365827e+01 2.485878756552161942e-05
2.710512363118224144e+01 1.529632656283666525e-04
2.736388376131285938e+01 1.786361396137498708e-05
2.762264389144347732e+01 1.061490814270195219e-04
2.801078408663940422e+01 1.662891676027281030e-04
