Frequency Power
6.219228424043067305e-01 8.919163908188662213e-03
1.166105329508075217e+00 7.109954954121551658e-03
1.943508882513458547e+00 9.256075806507622298e-04
2.254470303715611745e+00 3.938012089820217302e-04
2.643172080218303410e+00 3.955504615296354110e-05
3.109614212021533763e+00 4.803565853607976491e-07
3.420575633223687184e+00 2.142101692414167342e-06
3.653796699125301917e+00 3.825989771389467165e-06
4.042498475627994026e+00 1.782973526557160924e-06
4.431200252130685691e+00 3.422427751675618912e-07
4.897642383933915156e+00 5.379399158288561703e-07
5.597305581638760685e+00 9.435614119696284161e-07
6.141488068742528839e+00 3.766161175874605375e-07
6.530189845245220504e+00 1.241566798522635579e-06
7.229853042950066033e+00 5.145156619505596045e-07
7.774035530053834187e+00 8.662158893098980152e-07
8.162737306556525851e+00 4.379053231251414514e-07
8.629179438359756205e+00 2.754263135320292206e-07
9.173361925463524358e+00 2.432368297452153366e-07
9.562063701966215135e+00 2.089343820982869166e-07
9.950765478468907688e+00 7.312241152396266305e-08
1.041720761027213804e+01 4.064902371656619578e-07
1.103913045267644399e+01 3.677472686018866140e-08
1.150557258447967435e+01 8.896795146662087181e-07
1.197201471628290470e+01 6.770246563481750225e-07
1.228297613748505768e+01 2.121391507603205229e-07
1.259393755868721065e+01 5.795254520189707270e-08
1.298263933518990321e+01 5.643618880572469058e-07
1.329360075639205618e+01 1.010580755011318477e-07
1.368230253289474874e+01 9.900308160041318537e-07
1.407100430939743951e+01 7.019562815557236022e-08
1.445970608590013207e+01 3.757886519243057865e-07
1.469292715180174724e+01 7.018040528179657202e-07
1.523710963890551540e+01 6.117678941491648993e-08
1.562581141540820617e+01 2.919979387936164608e-07
1.624773425781251390e+01 6.342717699890587592e-07
1.694739745551735766e+01 4.606225452432369708e-07
1.772480100852274276e+01 6.323009894140769846e-07
1.819124314032597312e+01 1.034015253220785414e-06
1.865768527212920347e+01 6.479832581434764980e-08
1.912412740393243027e+01 6.922135528579277463e-07
1.959056953573566062e+01 3.111458043700617093e-08
1.997927131223835318e+01 6.554418054889842137e-07
2.036797308874104573e+01 3.452601445436786079e-08
2.075667486524373828e+01 3.381189300002444708e-07
2.161181877354965764e+01 3.274532533767324405e-07
2.200052055005235019e+01 1.401035123769392049e-06
2.262244339245665614e+01 1.482438017142568336e-07
2.339984694546204125e+01 1.696008546351781595e-07
2.371080836666419245e+01 1.742894610470739995e-07
2.425499085376796415e+01 7.917458938397026283e-08
2.472143298557119095e+01 5.120434182498526789e-07
2.526561547267496266e+01 3.040844779771034804e-07
2.565431724917765166e+01 2.274891464002844576e-07
2.596527867037980641e+01 4.824033370662490542e-07
2.635398044688249897e+01 9.930173447363441983e-08
2.666494186808465017e+01 6.198331079631558505e-08
2.689816293398626712e+01 3.782954666046860974e-08
2.728686471048895612e+01 3.837515157610255080e-07
2.767556648699164867e+01 3.568338590709819654e-07
2.806426826349434123e+01 5.080415055270112556e-08
