Frequency Power
1.585264212812874662e-01 1.239670192483949360e-03
4.600374578358930044e-01 1.263060706580651288e-03
7.864153840032496179e-01 4.092873750262263142e-04
1.055806688141385230e+00 5.926819443372165642e-04
1.304475584268894872e+00 4.761811214155429843e-03
1.588372574014468519e+00 2.206166667350838672e-04
1.993495650622203241e+00 3.153769169779302439e-03
2.769549830620139819e+00 3.530594598752395934e-03
3.188142472434781105e+00 5.172504735733458175e-04
3.591193308241453330e+00 6.858856017012395162e-04
3.918607354809341192e+00 3.816665043513789261e-04
4.278141133793698536e+00 1.255495048460850214e-04
4.518521066716957968e+00 2.818360931774909406e-04
4.741286952831186063e+00 9.556488209264543600e-05
4.927788624926818351e+00 6.371242957292722682e-05
5.115326417422981997e+00 2.795495351195467944e-05
5.338092303537209204e+00 1.042643143901966324e-04
5.585725079264187265e+00 1.421480829685537481e-04
5.810563206179478080e+00 1.693422233628063316e-05
5.950439460251201851e+00 2.616796185671625924e-05
6.195999995177118080e+00 7.723005302586542753e-05
6.553461533360413149e+00 3.546474826957655410e-05
6.764830095068796290e+00 3.165876244495844716e-05
6.996921064787805733e+00 7.625208922742632484e-05
7.236264877310533805e+00 4.293521354205185404e-05
7.465247485827949170e+00 6.104733267444159353e-06
7.611340462302861098e+00 1.824525031963396385e-05
7.840323070820276463e+00 3.215144298983586499e-05
8.045474910125472334e+00 3.709337994784452048e-05
8.285854843048731766e+00 5.947836435405600889e-05
8.507584608762426726e+00 1.493023152166532162e-05
8.684761197253278553e+00 1.635714417741665816e-05
9.070197986250917666e+00 1.381039740573392415e-05
9.317830761977896614e+00 6.192232673921685372e-06
9.678400661362784874e+00 2.535914568479821519e-05
9.933286279893483339e+00 4.779350686561378603e-05
1.013740199879814696e+01 5.050582309430333041e-06
1.046067156376390983e+01 1.905282615239684249e-05
1.073524346990470235e+01 3.245261135129138880e-05
1.097873176402955586e+01 1.088345768396340170e-05
1.134966286741975772e+01 1.344139449067666231e-05
1.163355985716533070e+01 1.082917459778055831e-05
1.217130634504107078e+01 3.291745467349457041e-05
1.242619196357176747e+01 1.794004419925182724e-05
1.266449965569396596e+01 6.827624056082268589e-06
1.314733176234154577e+01 5.348576180673397454e-06
1.340843410327543239e+01 2.184249369612761450e-05
1.367989764821462906e+01 1.623463367996197897e-05
1.403632306599739366e+01 2.609022964631456925e-06
1.423733042370046498e+01 1.280346301971689830e-05
1.447356587502159897e+01 1.146187270685622092e-05
1.467353711232413715e+01 2.919212640923395555e-06
1.487972507202986527e+01 1.437235693013624701e-05
1.511803276415206199e+01 1.615289134539044176e-05
1.536981002148116460e+01 1.231521317515447625e-05
1.565681537242833166e+01 6.793555676794335849e-06
1.589719530535159109e+01 6.995881488370040728e-06
1.612928627507060142e+01 7.984137997424311001e-06
1.636137724478961175e+01 8.811456359417965044e-06
1.670329697696493554e+01 6.926754001940961925e-06
1.696647155869988310e+01 5.912183039750908159e-06
1.717265951840560945e+01 1.045270663792210223e-05
1.754048226059421722e+01 1.645933328903300555e-05
1.780469296272969615e+01 7.378497135800669797e-06
1.803885617324976920e+01 4.341057741102087111e-07
1.833207824660012619e+01 5.001945998781872940e-06
1.859110834673294832e+01 1.346251300317943558e-05
1.884081336326098821e+01 1.873002430737878086e-05
1.910502406539646714e+01 8.903358922580580125e-06
1.933400667391388339e+01 5.286008783395714387e-06
1.964069831247114450e+01 1.365436001728294987e-05
1.987589764339174891e+01 1.298635789632447379e-06
2.005929095428578535e+01 1.336825885244743224e-06
2.027065951599416849e+01 4.188507358729946327e-06
2.051311168971849241e+01 6.422827023648241966e-06
2.104256921438998162e+01 5.993001047943987868e-06
2.130470767572439783e+01 8.811100042219689171e-06
2.153576252504287680e+01 5.588666873414268529e-06
2.187561001641713787e+01 2.283899827033482965e-06
2.222685483219724745e+01 3.971911186829836229e-06
2.252732974835132040e+01 4.109696507463515006e-06
2.271901202244960771e+01 5.753000453644448574e-06
2.295835583497233756e+01 4.633353223634497782e-06
2.318941068429081653e+01 4.738871717692932518e-06
2.340906820920344700e+01 6.498700173394909019e-07
2.376134914538408793e+01 4.805919130832976175e-06
2.400069295790681423e+01 4.001434953584383679e-06
2.426490366004229315e+01 8.217319431755329718e-06
2.479746954591537644e+01 3.381315658110282391e-06
2.495806820799772652e+01 3.888713402584551675e-06
2.522953175293692496e+01 5.197822708293983347e-06
2.537976921101396499e+01 2.732925346105953188e-06
2.564605215395050664e+01 8.290835515874982143e-06
2.590508225408332876e+01 1.424192070114349330e-06
2.613924546460339826e+01 6.884132321339021243e-06
2.644800934396172565e+01 6.508587886297114731e-06
2.666973910967541883e+01 6.420740195935421265e-06
2.689975783859336644e+01 5.821634526072256541e-06
2.710076519629643599e+01 5.136806959663283586e-06
2.737948158403935395e+01 8.026270423664903596e-06
2.772140131621468129e+01 6.405737405028797832e-06
2.795142004513262535e+01 4.524673733667863845e-06
2.817729429244844752e+01 4.644498055444803679e-06
2.840834914176692649e+01 1.098211738731893790e-06
2.864872907469018415e+01 9.282661573640329720e-07
2.882072506117837918e+01 1.577338972919638538e-06
2.914606686694520477e+01 2.791842777042824033e-06
2.937919395706474646e+01 4.154944147405993025e-06
2.961750164918694139e+01 2.045323487478775365e-07
2.976152238486078971e+01 8.998895017923124845e-08
2.996563810376545689e+01 5.024538338983925620e-07
3.026196853831740441e+01 4.695725467315840741e-06
3.060906887249538855e+01 4.255975156763235530e-07
3.082043743420377169e+01 1.187452076229109782e-06
3.120276586199981494e+01 9.844544458204968902e-06
3.148148224974273290e+01 1.116055663051939842e-06
3.184516051032921524e+01 3.194103317443826321e-06
3.210626285126310364e+01 4.603793470446236545e-06
3.242435181422620616e+01 5.366092940998927528e-06
3.284708893764297244e+01 6.173603376772589792e-06
3.309264947256889400e+01 2.553761774878043719e-07
3.346150833515802958e+01 4.046419888757198390e-06
3.372053843529085526e+01 3.458848929829522406e-06
3.395573776621145612e+01 7.535293377460121737e-07
3.432045214719847337e+01 4.978437788894235465e-06
3.456808492292545054e+01 1.234922852104817911e-06
3.478774244783808456e+01 2.358472530930552554e-06
3.507578391918578120e+01 2.057623455509339610e-06
3.545293174497916766e+01 7.201900858821466917e-06
3.573682873472474597e+01 6.104777244345556849e-06
3.624038324938295119e+01 2.972073402692822304e-06
3.660924211197209388e+01 5.675696376898106616e-06
3.680092438607037764e+01 5.218597230920229942e-06
3.719672237907333567e+01 2.290470896736021037e-06
3.759148425167575169e+01 2.818732184898802407e-06
3.799349896708189789e+01 3.684080002542548425e-06
3.824424010401046559e+01 8.601991235555587169e-06
3.846596986972416232e+01 9.946615034987912199e-07
3.867008558862882950e+01 4.634849359923068639e-06
3.888145415033721264e+01 9.627299698429811297e-06
3.911665348125781350e+01 2.536290749852315018e-06
3.933009428376725936e+01 1.997310243354164292e-06
3.951452371506182715e+01 9.585320479383434249e-07
3.972071167476755704e+01 2.271254736217182940e-06
3.995901936688975553e+01 5.696984706729909514e-06
4.016935180819760376e+01 3.325928908257134255e-06
4.042009294512617856e+01 8.297289700051511531e-07
4.067705080445794152e+01 2.325950070106425648e-06
4.093193642298863466e+01 2.173191310463793983e-06
4.116817187430977043e+01 4.899370036885673097e-06
4.144585214165215348e+01 3.418097332682672978e-06
4.185511969986201564e+01 2.144880517180519605e-06
4.226335113767134288e+01 2.424993855584057083e-06
4.259905414744348207e+01 1.469612965235465797e-05
4.286637321078055862e+01 7.186022816385615209e-06
4.323730431417075692e+01 3.030448200140684301e-06
4.347872036749454594e+01 2.647487589033848112e-06
4.370252237400930539e+01 2.241069437493037138e-06
4.395844411294053344e+01 5.818797306238827987e-06
4.437289227315304885e+01 2.643347578095794521e-06
4.466507822610287803e+01 1.156091132994689860e-05
4.493550565064154512e+01 1.131328208798961198e-06
4.530747287443227833e+01 1.086665182043507657e-06
4.552091367694172419e+01 2.119498908082537487e-06
4.581413575029207408e+01 1.494497010588705900e-06
4.606073240561852344e+01 1.297505550383036009e-06
4.636742404417578456e+01 2.145121854430209181e-06
4.681191969600371294e+01 1.985765979123964170e-06
4.710099728775193739e+01 6.497535567828930159e-06
4.737246083269113939e+01 2.162407634397788475e-06
4.774028357487974716e+01 2.290415622485912989e-06
4.797755514660141074e+01 2.211545484617618048e-06
4.834434176838949071e+01 2.333990188835350666e-06
4.859093842371593297e+01 2.354680816466110327e-06
