Frequency Power
9.700236815171425775e-01 1.259240620594806181e-01
1.616706135861904148e+00 8.006722478599746784e-02
2.425059203792856444e+00 9.389029271235594942e-01
3.395082885309999021e+00 2.286752349083881475e-01
4.041765339654760147e+00 1.854819037687888833e-02
4.688447793999522162e+00 7.016191802948809619e-02
5.658471475516664739e+00 1.771539112418925310e-01
6.628495157033807317e+00 3.456312414953222056e-02
7.275177611378569331e+00 6.613705004511241312e-03
8.083530679309520295e+00 2.881888418476554956e-02
8.891883747240473923e+00 2.854131815768103011e-03
9.861907428757616501e+00 1.487649870469141648e-02
1.050858988310237763e+01 2.550292565605793982e-03
1.115527233744713875e+01 3.089888180900841452e-03
1.212529601896428133e+01 1.187462636590788483e-02
1.293364908689523318e+01 7.224536850372335200e-03
1.438868460917094794e+01 5.451264805557685597e-03
1.535870829068809051e+01 4.129888518282475926e-03
1.632873197220523309e+01 3.033945586557678861e-03
1.697541442654999244e+01 3.440766107484302325e-03
1.778376749448094785e+01 2.464652257639507720e-03
1.923880301675665905e+01 3.251236657928454135e-03
2.037049731185999235e+01 2.610857235994685013e-03
2.085550915261856275e+01 1.436362354916368702e-03
2.182553283413570711e+01 2.214294568032623006e-03
2.263388590206665896e+01 5.239984351471404546e-04
2.344223896999761081e+01 2.102181855869292813e-03
2.441226265151475516e+01 3.005481542663956257e-03
2.570562756020427742e+01 7.604346508983804865e-04
2.667565124172141822e+01 1.754889623727313649e-03
2.829235737758332192e+01 1.219699044802268102e-03
2.910071044551427732e+01 5.842097738708862398e-04
2.990906351344522918e+01 1.650103048092948230e-03
3.087908719496236998e+01 2.526699310510910693e-03
3.233412271723808118e+01 1.690190770536986698e-04
3.314247578516903303e+01 1.299985612871518105e-03
3.395082885309998488e+01 1.219839893901466886e-04
3.475918192103094384e+01 3.926695295957007394e-04
3.556753498896189569e+01 1.088368859773374171e-03
3.637588805689284754e+01 5.412884132043659178e-04
3.718424112482379940e+01 1.126062318849666444e-03
3.815426480634094020e+01 4.492349570744149072e-04
3.960930032861665495e+01 1.057338725316376302e-03
4.106433585089236971e+01 1.211232697331767789e-04
4.203435953240951051e+01 8.639452547336964536e-04
4.284271260034046236e+01 5.798982874197280155e-04
4.365106566827141421e+01 2.879785823698987105e-04
4.445941873620236606e+01 9.211059102416614209e-04
4.607612487206426977e+01 5.680319791340570192e-04
4.688447793999522162e+01 3.893015654171155717e-04
4.753116039433998452e+01 1.104898214043481498e-04
4.850118407585712532e+01 3.920451618860362514e-04
4.930953714378807717e+01 4.154833326143449407e-04
5.092624327964998088e+01 6.212434667670641833e-04
5.189626696116712168e+01 6.855237882291057407e-04
5.335130248344283643e+01 5.268492711146292515e-04
5.415965555137378828e+01 1.366500995898589979e-04
5.512967923289093619e+01 1.413042317270435334e-04
5.577636168723569199e+01 2.907497685499384568e-04
