Frequency Power
7.162297663089555178e-01 1.699904544024390335e-04
2.161254733423514818e+00 1.526507178404496498e-04
4.448163811813513391e+00 1.358524528791461849e-04
6.665963000471945676e+00 9.974035621657265181e-04
8.217794160808015391e+00 1.144664821207008634e-04
9.436641306982904709e+00 2.350096256597704108e-04
1.076229464637930455e+01 8.746973581169718587e-04
1.235810482745364425e+01 3.488807189449877680e-03
1.397276316027295628e+01 5.803845953005988328e-04
1.529213378242103261e+01 7.795732502646679962e-05
1.642302288711938374e+01 1.051994505590675606e-04
1.797485404745545523e+01 6.727069903485825668e-04
1.977171118047616716e+01 1.086357589168916705e-04
2.254867220423545149e+01 5.671207110856502196e-05
2.411306879906817002e+01 4.387223079703725300e-05
2.554552833168608217e+01 7.862912433130350140e-06
2.746803980967327519e+01 5.384870212170825202e-06
2.898217466651940200e+01 3.285616110247018917e-05
3.064709473732530753e+01 1.819149856023634092e-05
3.163348134531220168e+01 1.634579194979534421e-05
3.397065216168879687e+01 1.716843683992808737e-05
3.552248332202486125e+01 2.120579893924531850e-05
3.690468111665618522e+01 4.192667892338220360e-07
3.890258520162326761e+01 1.032159607570909770e-05
4.037902375497944973e+01 1.130375008561269638e-05
4.173609068061747251e+01 9.130014582475390041e-06
4.319368108222867875e+01 2.124211176709823919e-05
4.512247527746419706e+01 8.599735796498647291e-06
4.685650523800166667e+01 1.485590254541146039e-05
4.845231541907600814e+01 1.190888536424297254e-06
5.004812560015034961e+01 4.015026710796659267e-06
5.160623947773474640e+01 2.930328099439464511e-06
5.296958912062108737e+01 1.904573842215260640e-06
5.423869800478257019e+01 1.330683875079416832e-06
5.552665504068902891e+01 2.024054991513288965e-06
5.667010957988402708e+01 8.100777460535913920e-07
5.813398269874355861e+01 8.377431586008785906e-06
5.966696570733465421e+01 5.053768052116742684e-06
6.094235730874446233e+01 8.473537579424363829e-06
6.270151813827522602e+01 5.234277387804815383e-06
6.437272092632946396e+01 1.447648479858693404e-05
6.667219543921611091e+01 1.223010812125562283e-06
6.801669693035748310e+01 4.340367117163121630e-06
6.962507254592846095e+01 1.024263046487139654e-05
7.227009650747294245e+01 1.723708818807827053e-05
7.439365493740650948e+01 2.999370625114557065e-06
7.586381077351437341e+01 2.023628574589104729e-06
7.735909747861552432e+01 7.673611000913566310e-06
7.967742014324714717e+01 6.666618729897951815e-06
8.121668586908656096e+01 1.000674660872426985e-06
8.245438116700641729e+01 9.804879057932688388e-07
8.393710243761093182e+01 2.303005689484141592e-06
8.527532121150397870e+01 1.134473905800758688e-06
8.728579073096770458e+01 1.946249693719985045e-07
8.981772578204235913e+01 3.207988765611856620e-06
9.135699150788177292e+01 6.255496470468614391e-07
9.298421527519774088e+01 2.281721618010964384e-06
9.390777471070138915e+01 2.027971063123108257e-06
9.517060087761454668e+01 1.322845253842884394e-06
9.695489257613860445e+01 1.998859402908433884e-06
9.806693352909198325e+01 3.900804803430310361e-07
9.968159186191130061e+01 7.214500465984915103e-06
1.012208575877507286e+02 4.010636229538448897e-06
1.035705938386239637e+02 9.245040516055695604e-07
1.049653570677519241e+02 8.174329907903407426e-07
1.062344659519134069e+02 4.568709400572695480e-07
1.074658785325849522e+02 2.047849830641919925e-06
1.088857726307062137e+02 4.995504146861442959e-06
1.103496457495657381e+02 4.345616298668493109e-07
1.125234659174859075e+02 4.000176557201397145e-06
1.146910033681577517e+02 3.611420566800258216e-06
1.173800063504404960e+02 4.635245634926511157e-06
1.189444029452732110e+02 4.056257271705082223e-06
1.204271242158777113e+02 3.213559977953513890e-06
1.226763369907777701e+02 2.615965382080486786e-06
1.242156027166171839e+02 4.549133513056198211e-06
1.257925647459465637e+02 3.314113877206691289e-06
1.268354958091683642e+02 1.842812123722468911e-06
1.289716196735985818e+02 1.591030294917442860e-06
1.307998903928609309e+02 1.969146079212592450e-06
1.323642869876936459e+02 1.065061239664375246e-07
1.338847045617880838e+02 1.362345512136963949e-06
1.363161161368895478e+02 1.197075323972561640e-06
1.377925546902457370e+02 3.024866731780848182e-07
1.398532859476960653e+02 5.249650082663028890e-07
1.414113998252804549e+02 7.734531624222421286e-06
1.429192519648782422e+02 2.082793401905836813e-06
1.439747484625967218e+02 2.003111884924370285e-06
1.453695116917246821e+02 2.706902135536811883e-06
1.467956885070942690e+02 7.868364837481038639e-06
1.482532789087054823e+02 2.472231406487631383e-06
1.495538013791085632e+02 2.386913271239710679e-06
1.509234337392432508e+02 2.009070172445839781e-06
1.525003957685726164e+02 2.828306646000376356e-06
1.545359961570296434e+02 1.387872296253545512e-06
1.561820680760905873e+02 1.384979054456150444e-06
1.580229042298495585e+02 3.029165567272069814e-06
1.596312798454205506e+02 4.677305522775702193e-06
1.614155715439446226e+02 3.535506572500416462e-06
1.640668782227374152e+02 9.634787526124005541e-07
1.655872957968318531e+02 6.446764348795473735e-07
1.680564036754232689e+02 3.475612465681404998e-06
1.696208002702559838e+02 3.014755127563302198e-06
1.711223696926054458e+02 3.292793654142623944e-06
1.726742008529415102e+02 3.971341519125620004e-06
1.741883357097876512e+02 3.432971743075123231e-07
1.757087532838820891e+02 2.904704960526483602e-06
1.773234116167014065e+02 1.594748587292406063e-07
1.796228861295880677e+02 2.410256681541713478e-06
1.817715754285149217e+02 1.320171188697940872e-07
1.828207892089850475e+02 2.515863437020652656e-09
1.854092687152946155e+02 2.200744247237889679e-06
1.871935604138186875e+02 4.703872272032833726e-06
1.888898940708662053e+02 1.821143933901834748e-06
1.916605723773771786e+02 2.036246269559505606e-06
1.932375344067065441e+02 4.200825454653087691e-07
1.948836063257674596e+02 1.494820267350360359e-06
1.957254904370429074e+02 1.727581925427192977e-06
1.986343885230170088e+02 3.035554377549854604e-06
2.003055913110712254e+02 2.487836539175853371e-07
2.018322916024139886e+02 1.833671857709214381e-07
2.033275783075151537e+02 8.059411666550421535e-08
2.049548020748311217e+02 6.923780251664316434e-07
2.065129159524155114e+02 7.067504362567871889e-07
2.081715533059730774e+02 4.452587598388100813e-06
2.102385672806717309e+02 1.805668608132260993e-06
2.123935392968469387e+02 1.602030722820127294e-06
2.140144803469145813e+02 2.428852683613380324e-06
2.156668349832238221e+02 3.853230926713285140e-06
2.186197120899362005e+02 1.523101106643825576e-06
2.215851546311452012e+02 2.915742569725089462e-06
2.243872465238977725e+02 6.129453032760645134e-06
2.259579258359788128e+02 3.838699309391658841e-06
2.273338409133618256e+02 5.380867522120765026e-06
2.287851485977246853e+02 1.623257728100779512e-06
2.299851475921546182e+02 3.116950443230092993e-06
2.314553034282624822e+02 1.682952023705762832e-06
2.327558258986655630e+02 8.594747010803642749e-07
2.337987569618873920e+02 1.792540697141006127e-07
2.351998029082636776e+02 2.930670790097373509e-06
2.368521575445729468e+02 2.612668518489926324e-06
2.384039887049090112e+02 1.773311453838423670e-06
2.399306889962517744e+02 7.897168672251443458e-07
2.412437769011515343e+02 1.784659684984657285e-06
2.426259746957828440e+02 2.198698228313742425e-06
2.440898478146423827e+02 2.107787061297509241e-06
2.456479616922267724e+02 2.937964562179676927e-06
2.466908927554485729e+02 4.708334608877619791e-06
2.481987448950463886e+02 9.478919240667946798e-07
2.505924601666579008e+02 4.033094189071147770e-06
2.520940295890073628e+02 2.006755823720642866e-06
2.537149706390750055e+02 3.499913990336637441e-06
2.560835550416932165e+02 1.104364666204051411e-05
2.577861714159890880e+02 7.316181530106000941e-07
2.593756988798151042e+02 1.970947000668594737e-06
2.610845979713592442e+02 2.763396257391096245e-06
2.626489945661919592e+02 2.916806068889230178e-06
2.648228147341121712e+02 5.632240015410787305e-06
2.664563212186764076e+02 2.150835318576315518e-06
2.677819745580728181e+02 4.130474402942699801e-07
2.694217637598854367e+02 6.000374756851432949e-06
2.718091963142485952e+02 3.149879113271222033e-05
2.746803980967327448e+02 6.788587736428676348e-05
2.770615479338476348e+02 4.456168162703597193e-05
2.796311792884122269e+02 3.926821709630902614e-05
2.844060443971386007e+02 3.603963225179850544e-06
2.867871942342534339e+02 4.247564225957690952e-06
2.889610144021735891e+02 1.343375707628310018e-05
2.916500173844563619e+02 1.936564297442559251e-06
2.930824769170742456e+02 1.214888970214591156e-05
2.943138894977457767e+02 6.078584363771031060e-06
2.969903270455318989e+02 6.154150658025429280e-05
3.013065537951305828e+02 6.556994104293015322e-05
3.044353469847960696e+02 2.090677819708023084e-05
3.070112610566089302e+02 1.066970054763757871e-05
3.090028824243277086e+02 3.951611700325938363e-06
3.105107345639254959e+02 7.721685817142501243e-06
3.121882200692280662e+02 5.849714789474406474e-06
3.136458104708392511e+02 6.257183340889111125e-06
3.159955467217125147e+02 6.891301908813300839e-07
3.179808853721829678e+02 3.442841368139453409e-06
3.200102030433916411e+02 5.136775261913304419e-06
3.223285257080232782e+02 3.654539680404271313e-06
3.238740741511110173e+02 1.750610473319100180e-06
3.252562719457423555e+02 1.769987630230847198e-06
3.265128153954071877e+02 5.686234612914924396e-07
3.279704057970183726e+02 5.889903157692420262e-06
3.295096715228577864e+02 8.853487584607618536e-07
3.307285186690327237e+02 3.563032819453099693e-06
3.333107154580939095e+02 4.273577649929719210e-06
3.349002429219199257e+02 6.470773519497371949e-06
3.363703987580278181e+02 6.649527229099994800e-07
3.373190890625247675e+02 1.987671812209251885e-07
3.387515485951426513e+02 3.635122783261074499e-06
3.405358402936667517e+02 6.398434317382956603e-06
3.426719641580969551e+02 5.828302534484977017e-06
3.443494496633995254e+02 1.506205016606263897e-06
3.471955205768903738e+02 3.371467157276662570e-06
3.489044196684345138e+02 4.124066894952610957e-06
3.502991828975625026e+02 8.418098768035468768e-08
3.515431609127306842e+02 1.370378641911819069e-06
3.540499650948120234e+02 7.992474716098706762e-06
3.555075554964232083e+02 1.369971966406326538e-06
