Frequency Power
9.344561465281806534e-01 1.349843615129512342e-01
1.665207319937761499e+00 6.134090176920251741e-02
2.496194273770780292e+00 9.572378283661329146e-01
3.323947815332075173e+00 2.507356572692424623e-01
4.022364866024418006e+00 2.150799269797635735e-02
4.681980969456074781e+00 6.662928469123838293e-02
5.571169344180121996e+00 1.559476434698141845e-01
6.641428806120702966e+00 2.798758637919994061e-02
8.064130205679179042e+00 2.100953530407609349e-02
8.933918106772882339e+00 2.255290513866203134e-03
9.816639656953482174e+00 1.591070193332004903e-02
1.118113963562093005e+01 6.089201851842832199e-03
1.203152706308429210e+01 1.255742325843144450e-02
1.301771780596005357e+01 6.094434166791310933e-03
1.385840499660824321e+01 1.664992698278174553e-03
1.449538721413783371e+01 5.883661865530119897e-03
1.536517511523153878e+01 4.669456115337204845e-03
1.626729713904247987e+01 2.222555430101984166e-03
1.694954712837620292e+01 2.689031841387822409e-03
1.774173313494853588e+01 2.530618858428719271e-03
1.912563358724632678e+01 3.196892950481287649e-03
2.006008973377450744e+01 2.096991840008741691e-03
2.108831483618267910e+01 2.375988506609903652e-03
2.194516908818948764e+01 2.925919946382032552e-03
2.264681955115355549e+01 1.682016826430620489e-03
2.339373778592175412e+01 2.044935641164316847e-03
2.423119156429822141e+01 3.587883963020656319e-03
2.585436452470357338e+01 5.925332475779614009e-04
2.671768560125383019e+01 3.073209583878161021e-03
2.756160620417374574e+01 1.776888889780939209e-04
2.835379221074607869e+01 8.284869833477856004e-04
2.908454338415565843e+01 1.223596657355105542e-04
2.980882773302178990e+01 1.664426569845595073e-03
3.070124952001756213e+01 2.133003144435076815e-03
3.238909072585739324e+01 5.458929113100363011e-04
3.324917839013592413e+01 2.752372353369191438e-03
3.465571272833577865e+01 4.143020798470459318e-04
3.558046863804879223e+01 1.767490085692918506e-03
3.658929326682661554e+01 1.025660702076695244e-03
3.735237856295343306e+01 1.307611066747366288e-03
3.814456456952576957e+01 1.338939240781123700e-03
3.922452426828152028e+01 1.046272344881350692e-03
4.062135836966620417e+01 8.196227928854941253e-04
4.182095432247574252e+01 3.035296544638801984e-04
4.269720904811288875e+01 8.739718505759165286e-04
4.379656922049898782e+01 1.576099842544742818e-03
4.497353128740645190e+01 1.091460910734426935e-03
4.581745189032636745e+01 7.989836504935567693e-04
4.660317107235525214e+01 2.035844978476021323e-03
4.790623621785994857e+01 1.605275287258818703e-03
4.857555255810677863e+01 3.257326457365642271e-04
4.926750278425566876e+01 1.658832032514887976e-03
5.008555608900179124e+01 1.669903630181877744e-03
5.089714256920446900e+01 2.611022187803342925e-03
5.290509158994495920e+01 3.776009527066858567e-04
5.372314489469108167e+01 6.984073812798981262e-04
5.499710932975025912e+01 9.867801942360192313e-04
5.573756073997500948e+01 9.776888792793945147e-04
5.647801215019976695e+01 4.174838231023172215e-04
5.711499436772935212e+01 1.693610289013078134e-04
5.772934269935687723e+01 2.831982072020327343e-04
5.837279174142991423e+01 2.244465750843511781e-04
5.898067324851399462e+01 2.979160341656167453e-04
5.983752750052079961e+01 8.290362557460277714e-04
6.086575260292897127e+01 1.041685546971926884e-04
6.146716728546959985e+01 4.931921511522515669e-04
6.223025258159641737e+01 1.166270405022856900e-03
6.301597176362530206e+01 9.808879154305186632e-04
6.405713051512037737e+01 2.633401481042260770e-04
6.485254993396442558e+01 1.164224386000751923e-03
6.572233783505812710e+01 1.651490238024078128e-03
6.705127027873662371e+01 4.373166921467327626e-04
6.797602618844962308e+01 3.146874612502404398e-04
6.881024655455436800e+01 3.437545506457183558e-04
6.998074179691839447e+01 3.973532876851490611e-04
7.095076547843552817e+01 9.371315698119662843e-04
7.188845503723543118e+01 2.819127506478840469e-03
7.285524530648085317e+01 3.975953378971646118e-04
7.372179979530282878e+01 7.405553560065686802e-04
7.453661968777723246e+01 5.662728223776925711e-04
7.531263863299095362e+01 5.188458843190556832e-04
7.595932108733570942e+01 8.634474105551416838e-04
7.668683884847357035e+01 2.838520359704826339e-04
7.785733409083758261e+01 6.573987200568473012e-05
7.852665043108441978e+01 1.929581139663207197e-04
7.930266937629812674e+01 3.019351597621032610e-04
7.973918003298084045e+01 2.596752174343142702e-04
8.065746911815040221e+01 9.326916436396705647e-04
