Frequency Power
5.812703081591484855e-01 3.875641766939481037e-01
1.259419001011488515e+00 4.451655631986464745e-01
1.840689309170636889e+00 3.448987235760198056e-02
2.615716386716168351e+00 3.059846187307425566e-02
3.100108310182125404e+00 1.934360398186075677e-02
3.584500233648082457e+00 9.432701320384654503e-03
4.068892157114039954e+00 6.389247897536996790e-03
4.553284080579996562e+00 1.478440654238273068e-02
5.037676004045954059e+00 6.625574185454835043e-03
5.618946312205101989e+00 5.170257491365842263e-03
6.103338235671059486e+00 2.937847534219406500e-03
6.587730159137016095e+00 8.305528694241450308e-03
7.072122082602973592e+00 2.783700602723367806e-03
7.653392390762122410e+00 3.051635242788587003e-03
8.040905929534888585e+00 1.948598670125237806e-03
8.525297853000845194e+00 3.005770581573076212e-03
9.009689776466801803e+00 1.766867586902303106e-03
9.590960084625949733e+00 1.141817698081097100e-03
1.007535200809190812e+01 1.055942039538815616e-03
1.046286554686467341e+01 3.466393253719904041e-04
1.104413585502382134e+01 1.176677708501173850e-03
1.152852777848977972e+01 4.088254784393147807e-04
1.191604131726254501e+01 4.520624060634054306e-04
1.230355485603531029e+01 7.638597784243696738e-05
1.278794677950126690e+01 6.512070467420577081e-04
1.317546031827403219e+01 4.705927999018124676e-04
1.385360901112637322e+01 7.489224082658831874e-04
1.433800093459232983e+01 1.985569943278292894e-04
1.472551447336509511e+01 5.861826247442694258e-04
1.520990639683105350e+01 3.353329536192256664e-04
1.579117670499020143e+01 8.274164649230076251e-04
1.627556862845615981e+01 5.360736294771468145e-04
1.675996055192211642e+01 4.179298612878904980e-04
1.724435247538807303e+01 7.122391822983642658e-04
1.772874439885402964e+01 7.929534238237535403e-04
1.821313632231998625e+01 6.143355301818416046e-04
1.869752824578594286e+01 4.562523980076871734e-04
1.918192016925189947e+01 9.517995706425521176e-04
1.976319047741105095e+01 8.503260032364346561e-04
2.024758240087700756e+01 4.099153058345608638e-04
2.082885270903615549e+01 1.755990952386052479e-04
2.121636624780892078e+01 4.135820234873677161e-04
2.170075817127487738e+01 1.761888116859613919e-04
2.218515009474083399e+01 2.284478007518102132e-04
2.276642040289998192e+01 1.590554115474789986e-04
2.315393394167275076e+01 2.554548168118286346e-04
2.363832586513870737e+01 8.556831424875907229e-05
2.402583940391147266e+01 1.707126279502781216e-04
2.431647455799104662e+01 6.736405763294613222e-05
2.489774486615019455e+01 1.479109671528910973e-04
2.538213678961615116e+01 4.911319803433450475e-05
2.586652871308210777e+01 3.048637710194511364e-04
2.654467740593444702e+01 1.156387279769146502e-04
2.702906932940040718e+01 2.045010755353077170e-04
2.741658286817317247e+01 1.512871948583398350e-04
2.790097479163912908e+01 8.359429360631418751e-05
2.848224509979827701e+01 3.754828701867923141e-04
2.896663702326423362e+01 3.761554967117312410e-04
2.945102894673019023e+01 4.023197682154244824e-04
2.993542087019614684e+01 1.921466448117359609e-04
3.041981279366210700e+01 3.607461171672480225e-04
3.090420471712806361e+01 2.273361695055785931e-04
3.138859664059402022e+01 3.173028258237355049e-04
3.187298856405997682e+01 3.716620014618665505e-05
