Frequency Power
1.633506484564284378e+00 3.371012774720195115e-01
2.890049934229118822e+00 6.719868776818999079e-02
4.146593383893953266e+00 8.060058062266899082e-02
5.654445523491754777e+00 4.797798944182128933e-01
7.413606353022522022e+00 7.156186647858901739e-02
9.172767182553288379e+00 4.229704176812819350e-02
1.017800194228515664e+01 3.502887060109310946e-02
1.193716277181592389e+01 3.321140081424654028e-02
1.319370622148075789e+01 7.804772624247806843e-03
1.445024967114559367e+01 4.762622087038891928e-03
1.696333657047526344e+01 1.878128202950826026e-02
1.847118871007306495e+01 1.205282210733007141e-02
2.048165822953679793e+01 3.376020752701426771e-03
2.173820167920163371e+01 1.014870604899639588e-02
2.349736250873240095e+01 1.288441637961723271e-02
2.550783202819613749e+01 1.876896047003169012e-03
2.676437547786096971e+01 5.412111693430518566e-03
2.827222761745877122e+01 2.121255564965882513e-03
3.078531451678843922e+01 4.915704623507798250e-03
3.279578403625217220e+01 5.428060076919217700e-03
3.455494486578294300e+01 8.937285955844592386e-03
3.606279700538074451e+01 1.154688571981427785e-03
3.807326652484447749e+01 1.968173294434993024e-03
3.932980997450930971e+01 7.179980861978613139e-04
4.058635342417414904e+01 7.234274947147868609e-05
4.184289687383898126e+01 1.252039747674160795e-03
4.309944032350381349e+01 3.165350317352934339e-04
4.435598377316865282e+01 2.100406803872223969e-03
4.611514460269941651e+01 4.391997831918681428e-03
4.887954019196205024e+01 2.530060514032933614e-03
5.063870102149282104e+01 2.717018776812770223e-03
5.214655316109062255e+01 1.766105113478532579e-03
5.340309661075545478e+01 6.410725980857279876e-04
5.465964006042028700e+01 3.012833297844186948e-04
5.717272695974995855e+01 1.119189941173662044e-03
5.918319647921369153e+01 2.866365355153357953e-04
6.043973992887853086e+01 6.547111327659454680e-04
6.219890075840929455e+01 1.680382357608386275e-03
6.370675289800709606e+01 1.983620919426664318e-03
6.672245717720268487e+01 1.218198083436802586e-03
6.948685276646533282e+01 7.588402925327438972e-04
7.124601359599608941e+01 4.462240442381896111e-04
7.325648311545982949e+01 1.197506448004201536e-03
7.476433525505763100e+01 1.397703190737987176e-03
7.652349608458840180e+01 2.067060811260370634e-05
7.828265691411917260e+01 1.320357642985377049e-03
7.979050905371697411e+01 1.301716238343167214e-04
