Frequency Power
1.002320185614849368e+00 4.079899604598453966e-02
2.071461716937355035e+00 1.951627833171040239e-03
3.407888631090487674e+00 8.619320742397298561e-04
4.142923433874710071e+00 2.175500650592856794e-04
4.944779582366590098e+00 1.412361778826746583e-03
5.746635730858469238e+00 5.166793622740084579e-04
6.481670533642692078e+00 4.328790982988159461e-05
7.083062645011601433e+00 7.077667512303512814e-05
7.818097447795824273e+00 6.585453479435547099e-05
8.619953596287704300e+00 3.075710545937050179e-05
9.555452436194896038e+00 4.648764570093847482e-05
1.029048723897911977e+01 8.955067403816584283e-06
1.109234338747099891e+01 2.275861329647269017e-05
1.229512761020881761e+01 1.956532495827554554e-05
1.296334106728538416e+01 1.738169316441309388e-05
1.429976798143851546e+01 2.136909212350228250e-05
1.503480278422273919e+01 4.667728423621815872e-06
1.570301624129930573e+01 1.557115963489485557e-05
1.697262180974477985e+01 1.389210628891855926e-05
1.764083526682134817e+01 4.553849448780259792e-06
1.844269141531322731e+01 8.080762849250079711e-06
1.891044083526682229e+01 1.068310917998919450e-05
1.964547563805104602e+01 6.422503059937165833e-06
2.038051044083526975e+01 1.177457962952251303e-05
2.158329466357308846e+01 5.891121280519549176e-06
2.231832946635731219e+01 1.694247318844191290e-06
2.305336426914153236e+01 7.290689033228326894e-06
2.438979118329466544e+01 6.450841180544311013e-06
2.505800464037123021e+01 3.645749043043685103e-06
2.619396751740139351e+01 4.092954646276083234e-06
2.699582366589327265e+01 1.386382262995947061e-06
2.773085846867749638e+01 4.770236712389252147e-06
2.893364269141531508e+01 3.892706493160625993e-06
2.960185614849188340e+01 2.129032641818268977e-06
3.040371229698376254e+01 1.774437552835617233e-06
3.160649651972158125e+01 4.156202346186363289e-06
3.227470997679814957e+01 4.639556679853847002e-06
3.361113689095127910e+01 4.002297257098670333e-06
3.427935034802784742e+01 3.116669415300966758e-07
3.501438515081206759e+01 7.880692467036227265e-06
3.641763341067285609e+01 2.836702009659336235e-06
3.701902552204176544e+01 1.430773785785081181e-06
3.788770301624130354e+01 3.756703015338910159e-06
3.975870069605569057e+01 3.939670378873360069e-06
4.076102088167053950e+01 2.349334670641017892e-06
4.149605568445475967e+01 2.080355336441238306e-06
4.216426914153132799e+01 1.282533856216158992e-06
