Frequency Power
6.996631977048450857e-01 8.178168469990100206e-03
1.243845684808613461e+00 4.827930197581653537e-03
1.554807106010766882e+00 2.699832869946704617e-03
1.943508882513458547e+00 1.130722856809473651e-03
2.254470303715611745e+00 5.263922198673030590e-04
2.643172080218303410e+00 1.323973268366551519e-04
3.031873856720995519e+00 3.186118003813663297e-05
3.342835277923148496e+00 1.833258048179159491e-05
3.653796699125301917e+00 2.663178493781169856e-05
3.964758120327455337e+00 1.344470679102179751e-05
4.275719541529609202e+00 6.734262408462919657e-06
4.508940607431223491e+00 5.570519861255791470e-06
5.130863449835530332e+00 5.737411728377366404e-06
5.519565226338221997e+00 8.251565353934678737e-06
6.141488068742528839e+00 4.475827386798289184e-06
6.530189845245220504e+00 3.727987139942589027e-06
7.229853042950066033e+00 4.339017068820370002e-06
7.618554819452757698e+00 3.476099227025663728e-06
8.240477661857063651e+00 3.914873008016403549e-06
8.784660148960831805e+00 1.491037829756069552e-06
9.173361925463524358e+00 2.975070920398266501e-06
9.562063701966215135e+00 1.173335954446395506e-06
1.002850583376944549e+01 3.106397183550967055e-06
1.041720761027213804e+01 3.468331347871088893e-06
1.080590938677482882e+01 1.211947699548347439e-06
1.111687080797698357e+01 7.717745135950080818e-07
1.158331293978021215e+01 5.845321701596123382e-07
1.204975507158344250e+01 3.936991008275126626e-06
1.236071649278559548e+01 2.000704373231681560e-06
1.298263933518990321e+01 3.242818047081487566e-06
1.337134111169259398e+01 8.787140855145637342e-07
1.368230253289474874e+01 2.789396878832495143e-06
1.407100430939743951e+01 2.202056158133347602e-06
1.453744644120066987e+01 2.404853940476356337e-06
1.484840786240282284e+01 2.963194558112680598e-06
1.523710963890551540e+01 5.514870782642566626e-07
1.570355177070874575e+01 1.130656093250792589e-06
1.616999390251197610e+01 7.409809802874774930e-07
1.655869567901466510e+01 1.668041043758059201e-06
1.694739745551735766e+01 3.427513370619508264e-06
1.733609923202005021e+01 3.998615343032058075e-07
1.772480100852274276e+01 2.952116833585855890e-06
1.819124314032597312e+01 1.320411053721307487e-06
1.842446420622758652e+01 1.271446112967306118e-06
1.873542562742974127e+01 8.693814491938544307e-07
1.935734846983404722e+01 1.147102364433405895e-06
1.974605024633673978e+01 1.105973269085890196e-06
2.005701166753889098e+01 2.985236327590963643e-07
2.036797308874104573e+01 4.501456363629877534e-07
2.067893450994320048e+01 1.187711137283467127e-06
2.098989593114535168e+01 4.972584978085987159e-07
2.130085735234750643e+01 1.177721268120523293e-06
2.168955912885019899e+01 1.242705605459045357e-06
2.200052055005235019e+01 8.269903120430222750e-07
2.262244339245665614e+01 8.721919251736335204e-07
2.293340481365881089e+01 1.547176935728266713e-07
2.339984694546204125e+01 2.578549500077442479e-06
2.441047156436903975e+01 1.191776186383752886e-07
2.472143298557119095e+01 2.104237075557584880e-07
2.534335582797550046e+01 1.715704661525530803e-06
2.596527867037980641e+01 1.159285461864438785e-06
2.635398044688249897e+01 8.678820100766516629e-07
2.697590328928680492e+01 9.231835798831516479e-07
2.736460506578949747e+01 1.221779936278986347e-06
2.759782613169111087e+01 6.557401890329566936e-07
2.798652790819380343e+01 8.340256806288887807e-07
2.829748932939595463e+01 8.586689517823821569e-07
2.899715252710080193e+01 8.961957637644030575e-07
2.946359465890403229e+01 4.723073556366083234e-07
2.993003679070726264e+01 1.687573757586602860e-06
3.024099821190941384e+01 1.407264602071345566e-06
3.070744034371264419e+01 4.300533770096754694e-08
3.109614212021533675e+01 6.949633233730994392e-07
3.148484389671802930e+01 3.126085710413232393e-07
3.187354567322071830e+01 1.910230128194593075e-06
3.226224744972341085e+01 6.211164577926412077e-07
3.280642993682717901e+01 7.006027589556974930e-07
3.342835277923148851e+01 6.204910746942189369e-07
3.389479491103471531e+01 1.466089213222778107e-06
3.436123704283794922e+01 4.992983888934964167e-07
3.482767917464117602e+01 5.167228579340201322e-07
3.521638095114386857e+01 2.101004491137740705e-07
3.552734237234601977e+01 2.476636656045763728e-07
3.583830379354817808e+01 3.006382431995779591e-07
3.646022663595248048e+01 1.146068593677286509e-06
3.684892841245517303e+01 1.551576199872559400e-06
3.723763018895786558e+01 8.585984895049023078e-07
3.778181267606163374e+01 7.791122516175961329e-07
3.809277409726378494e+01 5.854210740247284275e-07
3.848147587376647749e+01 1.578706655932969015e-06
3.879243729496863580e+01 8.199744829701757178e-07
3.941436013737293820e+01 9.099869510902324763e-07
3.988080226917617210e+01 2.443237325193582435e-07
4.003628297977724770e+01 2.420712723745239869e-07
4.050272511158047450e+01 3.866565282325934484e-07
4.104690759868424266e+01 4.179241767346014803e-07
4.135786901988640096e+01 9.061574997217673517e-07
4.190205150699016912e+01 4.693065184419632433e-07
4.244623399409393727e+01 3.701770208979770951e-07
4.283493577059662272e+01 7.105736689441620109e-07
4.322363754709931527e+01 5.632595385641001672e-07
4.361233932360200782e+01 3.565727759826194472e-07
4.400104110010470038e+01 3.173531621701692913e-07
4.446748323190793428e+01 1.732543225956202551e-07
4.485618500841061973e+01 5.821523198652688814e-07
4.524488678491331228e+01 1.725729545967903463e-06
4.571132891671654619e+01 8.765844415534000504e-08
4.610003069321923874e+01 3.487347632070486868e-08
4.648873246972193130e+01 6.014986320511578190e-07
4.695517460152515810e+01 1.292254679363686857e-06
4.726613602272730930e+01 6.773372093185677574e-07
4.765483779923000185e+01 8.832446479903364517e-07
4.819902028633377000e+01 7.112008952274007449e-07
4.850998170753592831e+01 3.271483297219510506e-07
4.889868348403861376e+01 1.200101098670356399e-06
4.928738526054130631e+01 1.715872661979274050e-07
4.959834668174346461e+01 2.654663095801869289e-07
4.990930810294561581e+01 5.265673153822030610e-07
5.045349059004938397e+01 7.655347691911518722e-07
5.107541343245369347e+01 5.207736815613555044e-07
5.138637485365584467e+01 3.681867312489882104e-07
5.177507663015853723e+01 1.121417165968643246e-06
5.231925911726230538e+01 6.568692850613178586e-07
5.278570124906553218e+01 1.262221007934588873e-06
5.332988373616930033e+01 1.876206865194016708e-07
5.379632586797253424e+01 2.307449903923666875e-07
5.418502764447522679e+01 1.474435468590608689e-06
5.465146977627845359e+01 7.635264176256799261e-07
5.519565226338222175e+01 9.943978010447933532e-08
5.573983475048598990e+01 2.475379586285267258e-07
5.612853652698868245e+01 5.613911369549747674e-07
5.643949794819083365e+01 5.895462520741420559e-07
5.706142079059514316e+01 2.784308352038117945e-07
5.760560327769891131e+01 5.151448347419866259e-07
5.799430505420160387e+01 7.495259930637352443e-07
5.861622789660590627e+01 9.054360277453054293e-07
5.892718931780806457e+01 3.390361061255509358e-07
5.923815073901021577e+01 8.417494699113610858e-07
5.954911216021236697e+01 4.509764611852445761e-07
6.001555429201560088e+01 3.354779625869696416e-07
6.048199642381882768e+01 6.972936293296488658e-07
6.079295784502098599e+01 1.213568782961572087e-06
6.118165962152367143e+01 2.019098656885719817e-07
6.172584210862743959e+01 4.630002489504555673e-07
6.219228424043067349e+01 1.691107070319222173e-07
6.265872637223390029e+01 5.568559389024802074e-07
6.304742814873659285e+01 4.448563051964523692e-07
6.359161063584036100e+01 1.560690543554015073e-06
6.398031241234305355e+01 6.474065233605669819e-07
6.452449489944682171e+01 3.989609955760175328e-07
6.483545632064897291e+01 3.297044870789383540e-07
6.514641774185112411e+01 6.662903717043321570e-08
