Frequency Power
2.072240801062581461e-01 8.557329778348193861e-02
4.662541802390808288e-01 1.708480476220043398e-01
7.770903003984680479e-01 3.379463983697168772e-02
1.036120400531290731e+00 4.973261801770550300e-02
1.295150500664113302e+00 3.626059179850097958e-01
1.605986620823500743e+00 1.718545069914470882e-02
1.968628761009452388e+00 2.510102036378190071e-01
2.797525081434485195e+00 2.804445943065939084e-01
3.211973241647001487e+00 3.888939567116627555e-02
3.574615381832952909e+00 5.379922780403220695e-02
3.937257522018904776e+00 3.004745759046329942e-02
4.299899662204856199e+00 9.119910004042079341e-03
4.507123742311114789e+00 2.169386489711149640e-02
4.766153842443937805e+00 7.159242972319141557e-03
4.921571902523631081e+00 5.149246269074742206e-03
5.128795982629888783e+00 2.146160284975112340e-03
5.336020062736147374e+00 8.269217213931171970e-03
5.595050162868970389e+00 1.166388129653573615e-02
5.802274242975228091e+00 1.368622562631217768e-03
5.957692303054921368e+00 2.121693065758205321e-03
6.216722403187744384e+00 5.898604830947656169e-03
6.527558523347131825e+00 2.743631966625189027e-03
6.786588623479953952e+00 2.365951739817304025e-03
6.993812703586212542e+00 6.147231983799449420e-03
7.252842803719035558e+00 3.277432046024978361e-03
7.615484943904986537e+00 1.457422531557284401e-03
7.822709024011245127e+00 2.472602640953453900e-03
8.029933104117503717e+00 2.868151239556294280e-03
8.288963204250325845e+00 4.785865415242764910e-03
8.496187284356583547e+00 1.187923965029647139e-03
8.703411364462841249e+00 1.272381691814879418e-03
9.066053504648794004e+00 1.101717925205182103e-03
9.325083604781616131e+00 4.940711321032045756e-04
9.687725744967568886e+00 2.005014455900324712e-03
9.946755845100391014e+00 3.740733879430406094e-03
1.046481604536603705e+01 1.530159755532182293e-03
1.072384614549885917e+01 2.566795074283699605e-03
1.098287624563168130e+01 8.785684712160606730e-04
1.134551838581763406e+01 1.081044925585888722e-03
1.165635450597702061e+01 8.470657637560936697e-04
1.217441470624266664e+01 2.656113371499011118e-03
1.243344480637548877e+01 1.444975136706000505e-03
1.264066888648174647e+01 4.991148575534638332e-04
1.315872908674739250e+01 4.241161756849312734e-04
1.341775918688021463e+01 1.739540585018653669e-03
1.367678928701303676e+01 1.306790003378311251e-03
1.403943142719898951e+01 2.088675051037686028e-04
1.424665550730524721e+01 1.013326755967944868e-03
1.445387958741150491e+01 8.595383910850871350e-04
1.466110366751776439e+01 2.254981347247614592e-04
1.486832774762402209e+01 1.137047506282526724e-03
1.512735784775684422e+01 1.288238518963364613e-03
1.538638794788966813e+01 9.588700571097892415e-04
1.564541804802249025e+01 5.400651521499096963e-04
1.590444814815531238e+01 5.564257722580929089e-04
1.611167222826157186e+01 6.077511752652374520e-04
1.637070232839439399e+01 6.999223733895834241e-04
1.668153844855378054e+01 5.519597563799101807e-04
1.699237456871316709e+01 4.569125579779665844e-04
1.714779262879286037e+01 8.044867180408576566e-04
1.756224078900537933e+01 1.265546475703966008e-03
1.782127088913820145e+01 5.730685084420931519e-04
1.833933108940384571e+01 4.001998838160840204e-04
1.859836118953666784e+01 1.075205694985031197e-03
1.885739128966948996e+01 1.457236214985207796e-03
1.911642138980231564e+01 7.149638084239938636e-04
1.932364546990857335e+01 4.259555890381739197e-04
1.963448159006795990e+01 1.090200102806217902e-03
1.989351169020078203e+01 9.562578881798430028e-05
2.004892975028047530e+01 1.050209874163178801e-04
2.025615383038673301e+01 3.254806265423145655e-04
2.051518393051955513e+01 5.190404782460163744e-04
2.103324413078520294e+01 4.802232669317948099e-04
2.129227423091802507e+01 6.986204209499709012e-04
2.155130433105084720e+01 4.385033622905471439e-04
2.186214045121023375e+01 1.828636262292501378e-04
2.222478259139618473e+01 3.194452344391063812e-04
2.253561871155557483e+01 3.294890243225569106e-04
2.274284279166183254e+01 4.307638811332199042e-04
2.295006687176809024e+01 3.684463179277638434e-04
2.320909697190091237e+01 3.609871377539312053e-04
