Frequency Power
2.693913041381355566e-01 1.531073805259244858e-01
4.766153842443937028e-01 5.824869110505936920e-02
8.910635444569100505e-01 4.043876502226552150e-01
1.222622072626923018e+00 1.159733683061567044e-01
1.554180600796936096e+00 1.154402423922942442e-02
1.761404680903194242e+00 3.612849359765588075e-02
2.092963209073207320e+00 1.489884168405200895e-02
2.548856185306975330e+00 1.096782175314789214e-02
2.797525081434484751e+00 1.221369544463213677e-02
3.170528425625749769e+00 5.591479156931486796e-03
3.419197321753259189e+00 1.445196608791927267e-02
3.667866217880769053e+00 2.995070590145259767e-03
3.875090297987027199e+00 2.206608254562816233e-03
4.248093642178291773e+00 8.044764657357940038e-03
4.579652170348304629e+00 6.119592255946089930e-03
4.869765882497065768e+00 8.343401605441340147e-04
5.035545146582072640e+00 2.125118764305531250e-03
5.284214042709582060e+00 1.964685080354668534e-03
5.698662202922098352e+00 4.456591388526727482e-03
6.071665547113362926e+00 7.020501798365279007e-04
6.320334443240873235e+00 5.881105746549776178e-03
6.610448155389634373e+00 1.797486287567878196e-04
6.900561867538395511e+00 1.259315766404741537e-03
7.066341131623402383e+00 1.074306915042512380e-03
7.315010027750911803e+00 7.336870748583776457e-04
7.563678923878422111e+00 1.848585400615905061e-03
7.936682268069686685e+00 3.216565281465329565e-03
8.226795980218447824e+00 3.376064510229900666e-04
8.599799324409712398e+00 1.058711917259147267e-03
8.972802668600976972e+00 2.287894453332463100e-03
9.387250828813494152e+00 9.046800980150531237e-05
9.594474908919751854e+00 1.498691811462455844e-04
9.801698989026009556e+00 1.578079972743011384e-03
1.005036788515351986e+01 1.380352687581610843e-03
1.025759196525977757e+01 4.345077164719872540e-04
1.042337122934478444e+01 2.316406194172329982e-04
1.067204012547229297e+01 8.491713836529951338e-04
1.116937791772731359e+01 1.269318910211217778e-03
1.145949162987607473e+01 6.569123896887570134e-04
1.170816052600358503e+01 8.479123867079052090e-04
1.199827423815234617e+01 5.858063978799000560e-04
1.228838795030110731e+01 7.963577189344668962e-04
1.253705684642861762e+01 7.362432763722155096e-04
1.295150500664113302e+01 6.934057127043663548e-04
1.320017390276864333e+01 1.078332113753661264e-04
1.349028761491740447e+01 3.673048078976064992e-04
1.369751169502366217e+01 6.064747277707109721e-05
1.390473577512991987e+01 8.422396815974238172e-05
1.415340467125743018e+01 1.404712935230584183e-03
1.444351838340619132e+01 1.025594285909142180e-03
1.477507691157620506e+01 2.112649890837521452e-04
1.518952507178872047e+01 4.571192967436330011e-04
1.543819396791623078e+01 1.746590233138637207e-04
1.576975249608624452e+01 1.124432448514262647e-04
1.605986620823500743e+01 4.222497967946587652e-04
1.639142473640502118e+01 3.722189059416476068e-04
1.664009363253252971e+01 5.606912707026138511e-04
1.688876252866003824e+01 3.162821622723900562e-04
1.713743142478755033e+01 3.722523411845341293e-04
1.746898995295756407e+01 7.478974249650479592e-05
1.780054848112757426e+01 7.528256095466701265e-04
1.809066219327633718e+01 2.399331703802923483e-04
1.829788627338259488e+01 3.146758154169254878e-04
1.871233443359511028e+01 1.755579622953094767e-04
1.891955851370136799e+01 1.089682943608257036e-04
1.912678259380762924e+01 3.783984090245526765e-05
1.933400667391388694e+01 1.134116299893324863e-04
1.958267557004139547e+01 5.702762258745483264e-04
1.987278928219015839e+01 2.990105927288354672e-04
2.032868225842392462e+01 2.290760214625309037e-04
2.057735115455143315e+01 2.311702979616549127e-04
2.078457523465769441e+01 1.863498305532563929e-04
2.103324413078520294e+01 3.983542807582604053e-04
2.144769229099771835e+01 1.125713702680481863e-04
2.182069563518898292e+01 1.472934153381112081e-04
2.202791971529524062e+01 1.608897313183667830e-04
2.227658861142275271e+01 1.096630710095803198e-04
2.269103677163526811e+01 2.470209019215119050e-05
2.298115048378402747e+01 1.708061831413953773e-04
2.327126419593279039e+01 8.882860246647348397e-04
2.351993309206029892e+01 6.602710826609396245e-05
2.372715717216655662e+01 5.621269006770788763e-05
2.393438125227281787e+01 6.937531232617534483e-05
2.414160533237907558e+01 2.517916474516042609e-05
2.447316386054908932e+01 1.082902584084085169e-04
2.468038794065534702e+01 6.011358508918260708e-05
2.492905683678285556e+01 4.157512282714188683e-04
2.517772573291036409e+01 9.226704624064206901e-05
2.550928426108037783e+01 2.461984988422413756e-04
2.575795315720788636e+01 1.870979442561311319e-04
2.596517723731414762e+01 9.472677968899799027e-05
2.621384613344165615e+01 1.783325532619033993e-04
2.646251502956916468e+01 5.532097410776252999e-05
2.671118392569667677e+01 1.236372283900216934e-04
2.712563208590919217e+01 1.770598395443392405e-04
2.741574579805795153e+01 1.805808625934273326e-04
2.762296987816421279e+01 2.285603428915302673e-04
2.795452840633422298e+01 9.402725659151845859e-05
2.841042138256799277e+01 2.644042269723121861e-04
2.870053509471675213e+01 1.663133111637517931e-04
2.903209362288676587e+01 1.378394220320627387e-05
2.923931770299302357e+01 1.489227179947117182e-05
