Frequency Power
1.554180600796936096e-01 1.122586229723560123e-03
4.662541802390808288e-01 1.296198867159046100e-03
7.874515044037809774e-01 4.150918246045537754e-04
1.067204012547229519e+00 5.490740798373659748e-04
1.305511704669426232e+00 4.698140023987555820e-03
1.585264212812874662e+00 2.547406675110622026e-04
1.999712373025390955e+00 3.299072769989766941e-03
2.776802673423858892e+00 3.512727575986435841e-03
3.191250833636375184e+00 5.115596458435312964e-04
3.574615381832952909e+00 6.841156070574119395e-04
3.916535114008278917e+00 3.730732697318999802e-04
4.279177254194230784e+00 1.112484009326596336e-04
4.517484946316427497e+00 2.550279874706900792e-04
4.745431434433311502e+00 8.060907909580903132e-05
4.931933106528943789e+00 4.109157572903955315e-05
5.108073574619263368e+00 2.614323585855189713e-05
5.336020062736147374e+00 1.303982263268205059e-04
5.595050162868969501e+00 1.534296071058033307e-04
5.957692303054921368e+00 2.047333829109799347e-05
6.195999995177118080e+00 7.553349187535126426e-05
6.558642135363069947e+00 2.847329234020634352e-05
6.765866215469328537e+00 3.716632518673581827e-05
7.004173907591525250e+00 7.498846366748649337e-05
7.242481599713721963e+00 3.909428598550739276e-05
7.470428087830605968e+00 5.984876320652808867e-06
7.615484943904986537e+00 6.795448893747511228e-06
7.843431432021870542e+00 2.581517345786595263e-05
8.040294308122815536e+00 2.499910377253330358e-05
8.288963204250325845e+00 4.499520448407797076e-05
8.682688956452215834e+00 2.195398164095740864e-05
9.066053504648794004e+00 2.205877874966268758e-05
9.293999992765677121e+00 9.119707703666335197e-06
9.470140460855997588e+00 7.675167766614779028e-06
9.698086948972880705e+00 2.895798199977774905e-05
9.946755845100391014e+00 4.010186357250578298e-05
1.016434112921196231e+01 5.068402276398586428e-06
1.048553845337666246e+01 1.724993327461190931e-05
1.075492975751479818e+01 2.476225069929256100e-05
1.098287624563168130e+01 7.895459268709796767e-06
1.133515718181232046e+01 6.809159334948232248e-06
1.159418728194514259e+01 9.718613412354186356e-06
1.172888293401421045e+01 7.817473155656566827e-06
1.199827423815234617e+01 8.515361014231147732e-06
1.216405350223735304e+01 2.156103110059456849e-05
1.242308360237017517e+01 1.940069371144143056e-05
1.264066888648174647e+01 3.470572780463696971e-06
1.285825417059331777e+01 1.421143149312322614e-06
1.316909029075270432e+01 4.397219337941993137e-06
1.341775918688021463e+01 2.014697285946290381e-05
1.368715049101835035e+01 2.043278089355160087e-05
1.404979263120430133e+01 3.899009741055431462e-06
1.424665550730524721e+01 1.027307655631617541e-05
1.448496319942744393e+01 5.908802374341165819e-06
1.468182607552838981e+01 8.879949986020713078e-07
1.486832774762402209e+01 4.962155720709161392e-06
1.510663543974621881e+01 1.278013092825988348e-05
1.535530433587372734e+01 6.464241619806836333e-06
1.563505684401717666e+01 2.909674823795949350e-06
1.588372574014468697e+01 1.820608602658627722e-05
1.613239463627219550e+01 1.374659481278748827e-05
1.638106353239970758e+01 6.817046272729810625e-06
1.675406687659097216e+01 7.284322733549105264e-06
1.715815383279817397e+01 7.473584396353567271e-06
1.736537791290443167e+01 2.885364398565475982e-06
1.758296319701600297e+01 5.798004107803607242e-06
1.779018727712226067e+01 3.420259208073681214e-06
1.801813376523914556e+01 3.563319565560704019e-06
1.836005349741447290e+01 2.525689086943317538e-06
1.858799998553135424e+01 7.476548486232729320e-06
1.883666888165886633e+01 1.551931330960035208e-05
1.907497657378106126e+01 3.017359384807210279e-06
1.920967222585013090e+01 3.007239257198221570e-06
1.943761871396701224e+01 2.367596930165124076e-06
1.965520399807858354e+01 3.934500615195043300e-06
1.985206687417953120e+01 7.787427746067550065e-07
2.003856854627516171e+01 1.005110620679220796e-06
2.025615383038673301e+01 7.557118410872079399e-06
2.050482272651424154e+01 5.080035532209720485e-06
2.070168560261518920e+01 8.617971974031557579e-07
2.107468894680645377e+01 4.810101889784475629e-06
2.131299663892864871e+01 7.122020733675232103e-06
2.154094312704553360e+01 3.458267510339918216e-06
2.176888961516241849e+01 1.627836791503884710e-06
2.194503008325273541e+01 2.371816668753309813e-06
2.228694981542806275e+01 4.551636383564327358e-06
2.254597991556088488e+01 5.038986258879213712e-06
2.276356519967245617e+01 9.811765397051614340e-07
2.295006687176809024e+01 1.374597122159521374e-06
2.318837456389028517e+01 3.872495575204645195e-06
2.341632105200717007e+01 9.527087242480416237e-07
2.373751837617187022e+01 2.112820528851517403e-06
2.398618727229937875e+01 6.677946625208275328e-06
2.424521737243220088e+01 3.734046618194590225e-06
2.477363877670316228e+01 2.611123677651366744e-06
2.500158526482004362e+01 1.659166632264471438e-06
2.522953175293692851e+01 3.485028255379393034e-06
2.541603342503255902e+01 5.483575975705590399e-06
2.566470232116007111e+01 9.698692701247351076e-06
2.592373242129289324e+01 2.561243397331671756e-06
2.627601335747353062e+01 6.023669366314798599e-07
2.646251502956916468e+01 1.400540446962053189e-06
2.668010031368073598e+01 2.223028037937823968e-06
2.691840800580293092e+01 4.375542505960785447e-06
