Frequency Power
7.024390243902439712e-01 2.756270319980702425e-03
2.006968641114982965e+00 3.617870923236039815e-02
3.110801393728223285e+00 3.635759968930279669e-04
4.214634146341463605e+00 1.900813207507523646e-03
5.619512195121951770e+00 5.203178361762882164e-04
7.526132404181185898e+00 1.183471373561549491e-03
8.128222996515679810e+00 1.042401351658541354e-03
9.633449477351916812e+00 2.471964243766282222e-04
1.073728222996515846e+01 6.456330499797576677e-05
1.184111498257839834e+01 6.146309028286604803e-04
1.314564459930313767e+01 4.878679061172740237e-05
1.424947735191637754e+01 1.356422835444661724e-04
1.545365853658536714e+01 1.672372984637572201e-04
1.826341463414634347e+01 5.696656042751597511e-05
2.047108013937282678e+01 1.438487814508569341e-05
2.137421602787456720e+01 7.844029770679531317e-06
2.378257839721254641e+01 2.848282522924674260e-05
2.659233449477352451e+01 1.306554282184916906e-05
2.759581881533101466e+01 1.170825003014800248e-05
2.900069686411150371e+01 8.729281890622264878e-06
3.171010452961672854e+01 1.340562386489924764e-05
3.552334494773519680e+01 8.759336123969229304e-06
3.742996515679443092e+01 3.624939185718075107e-06
3.843344947735192108e+01 4.466795789986797645e-06
4.094216027874565356e+01 1.687036749729702102e-05
4.234703832752613550e+01 5.345350249410989433e-07
4.355121951219512511e+01 5.206676602225598850e-06
4.485574912891986799e+01 3.220118593340035755e-06
4.626062717770035704e+01 4.164598868345206192e-06
4.746480836236934664e+01 1.662391143677781274e-06
4.967247386759582639e+01 5.352414107679270685e-06
5.218118466898955177e+01 2.959982086870207831e-06
5.479024390243903042e+01 3.907168190366349861e-06
5.790104529616725415e+01 3.610770290057980913e-06
5.980766550522648828e+01 6.547504143896766367e-07
6.171428571428572241e+01 1.533915318636691502e-06
6.372125435540070271e+01 5.313470191138157007e-06
6.582857142857143629e+01 5.018828831825621010e-06
6.853797909407666111e+01 6.733278209813267269e-07
6.994285714285715017e+01 1.358098466311090756e-06
7.134773519163763922e+01 2.737123057457739688e-06
7.385644599303137170e+01 5.739704697339697763e-07
7.536167247386759982e+01 3.884370978910618011e-06
7.706759581881533450e+01 5.401111180195499599e-07
7.797073170731708558e+01 5.022840770879868058e-07
7.947595818815332791e+01 1.151170217926044337e-06
8.068013937282231041e+01 3.982824677061164094e-06
8.208501742160279946e+01 4.872880345225627690e-07
8.359024390243904179e+01 3.074590665572725650e-06
8.579790940766551444e+01 1.228113244950479141e-07
8.690174216027875786e+01 4.332327208736677286e-07
8.830662020905924692e+01 2.035048150107623120e-06
8.931010452961673707e+01 7.925966267844390983e-07
9.051428571428573377e+01 1.728531793685610093e-07
9.201951219512196189e+01 3.078107803782881475e-06
9.322369337979095860e+01 6.219774363900543625e-07
9.442787456445994110e+01 2.015065011718213859e-06
9.563205574912893780e+01 4.390365791452122289e-07
9.723763066202091920e+01 4.855306986880885946e-06
1.005491289198606353e+02 3.171880793822581398e-06
1.029574912891986145e+02 1.214742027013212951e-06
1.054662020905923470e+02 3.162693660373310391e-06
1.068710801393728360e+02 1.208708345442216692e-06
1.092794425087108152e+02 3.318241612500619782e-06
1.108850174216027966e+02 9.028541748173139113e-07
1.114871080139373021e+02 9.716220838827592088e-07
1.128919860627177911e+02 3.181989518073395060e-06
1.142968641114982802e+02 3.635007395786493984e-06
1.155010452961672627e+02 3.112161962124825247e-07
1.168055749128919985e+02 1.333755265004955437e-06
1.195149825783972233e+02 1.249605858708024399e-06
1.210202090592334656e+02 1.861781172945862001e-06
1.231275261324041992e+02 4.553605664409028945e-06
1.257365853658536707e+02 2.153339823490649265e-06
1.274425087108014054e+02 1.775342278673073786e-06
1.301519163763066445e+02 1.697000611369915813e-06
1.315567944250871335e+02 1.685810907363983703e-06
1.345672473867595897e+02 1.700539477548305617e-06
1.356710801393728332e+02 9.005438669013019088e-07
1.369756097560975832e+02 3.024408593195474392e-06
1.382801393728223047e+02 9.049083148989580718e-07
1.397853658536585613e+02 3.579765508061820955e-06
1.410898954703832828e+02 3.887417486640803557e-07
1.423944250871080328e+02 8.014894468260010276e-07
