Frequency Power
9.021220238109426415e-01 1.494897709539886876e-01
1.513236943166742510e+00 6.842167245696720301e-02
2.182553283413570799e+00 1.620562120631152958e-01
3.194611324463122681e+00 2.675780738396993930e-01
4.264870786403703207e+00 6.022315782793950106e-02
5.441832853311169949e+00 1.231586092382963918e-02
6.579993972957950632e+00 9.903075404870289103e-03
7.414214339062692893e+00 1.412814017496960041e-02
7.931560302538501972e+00 5.748317590752761996e-03
8.739913370469453824e+00 1.403285158401210153e-02
9.819873069225206308e+00 6.235864341869927149e-03
1.062822613715615816e+01 5.474904371317988565e-03
1.151418109960848213e+01 1.427714112266786559e-02
1.307591922685108266e+01 2.179855590005659854e-03
1.383900452297790018e+01 4.137478843248981915e-03
1.447598674050749068e+01 5.214290511207321163e-03
1.525847251026465301e+01 4.689224789325477025e-03
1.650980305942176685e+01 1.519772300414629768e-03
1.698511466336516662e+01 1.333569418229236777e-03
1.781933502946990799e+01 5.112636378719010409e-03
1.950717623530973555e+01 1.134771778699680388e-03
2.025732788234966009e+01 1.540698377639037296e-03
2.100101270484613636e+01 1.668107634217716158e-03
2.172206364144054547e+01 2.191253440118960151e-03
2.236227927124186010e+01 3.068567384263567056e-03
2.333230295275900090e+01 2.153663113293704438e-04
2.417945696795063881e+01 2.398467223289898337e-03
2.556659083252015563e+01 5.578657166737979430e-04
2.671768560125383019e+01 1.212021999396308523e-03
2.748723772192409598e+01 1.255735592703673261e-03
2.876766898152672525e+01 1.759587809298467391e-03
2.957925546172939946e+01 9.104815873381789189e-05
3.049754454689896122e+01 1.653591877524689243e-03
3.128973055347129417e+01 3.835053727008933900e-04
3.214658480547810626e+01 8.727976689902786729e-04
3.325887862695109476e+01 1.908790606536614172e-03
3.392819496719792483e+01 1.925671689278424324e-04
3.515689163045296795e+01 6.372388967631171467e-04
3.591674351430806666e+01 6.731710255061720133e-05
3.692233473081417117e+01 3.103237950404549015e-04
3.765631931649547681e+01 8.073658218282864056e-04
3.858754205075192800e+01 7.889616677227524397e-04
3.969013563540975298e+01 1.233472091476939736e-03
4.055022329968828387e+01 6.757292351849950897e-04
4.151378015666197996e+01 1.097934679779296528e-04
4.221219720735432190e+01 4.428317427178182666e-04
4.292678131940527919e+01 2.055667434408210475e-04
4.414254433357343288e+01 6.292584366294657087e-04
4.532597322502434878e+01 4.411211828232886739e-04
4.614725994204219717e+01 2.989304589639483209e-04
4.692651229952763714e+01 5.900817385846803985e-04
4.846238312859644282e+01 5.467677202541847224e-04
4.939037245058117520e+01 7.207919188134863722e-04
5.065787006109690793e+01 4.465511306214951207e-04
5.196740203114504908e+01 1.136353923320645602e-04
5.257205012595740357e+01 2.528771207279907808e-05
5.332543518526905046e+01 6.936061241358218877e-04
5.487100625115303387e+01 1.942426940928909792e-04
5.576342803814880256e+01 6.524160233010115745e-04
5.651357968518872354e+01 2.745533434147496795e-04
5.769054175209619473e+01 1.692302980972654636e-04
5.853769576728782909e+01 3.058579519662358573e-04
5.958855475559806791e+01 3.971442233991199946e-04
6.050361042849590376e+01 1.441727515612970304e-04
6.136046468050271585e+01 6.484897234498573709e-05
6.217851798524883833e+01 3.362903069184605838e-04
6.298363764090806427e+01 3.572560214208576781e-04
6.417353335690242488e+01 4.488712650910019848e-04
6.498188642483337674e+01 1.000212229188292528e-04
6.583550726456846292e+01 1.396687532809235235e-04
6.676996341109664002e+01 1.367656007837919196e-04
6.746838046178899617e+01 1.712814376630556878e-04
6.860654158143576353e+01 1.812927702723258745e-04
6.946339583344257562e+01 5.164927248131941789e-04
7.060479036536108310e+01 1.939990043153191901e-04
7.139374295966169370e+01 7.842853401300993411e-05
7.234113275527677445e+01 1.691918905561655819e-04
7.303631639369739048e+01 6.554689749179545323e-05
7.392227135614970734e+01 2.908713507225301202e-04
7.522533650165441088e+01 1.709961465232711915e-04
7.589465284190123384e+01 2.075779213162107901e-04
7.708778197016731326e+01 4.940032781124813205e-05
7.760512793364313211e+01 1.591191704977346091e-05
7.850078313291062670e+01 3.573898067405228583e-04
7.942230563035191437e+01 7.089467658045546831e-05
8.033736130324975022e+01 2.265378940283983671e-04
8.088704138944279975e+01 1.349923821715467802e-04
8.166952715919995853e+01 1.659628913993264714e-04
8.243907927987022788e+01 1.040526715319109018e-04
8.311809585693222857e+01 2.407652571804542650e-06
8.479623682595688194e+01 4.120237990396138483e-04
8.609930197146157127e+01 4.045916435605268667e-05
8.674275101353461537e+01 4.676852631684317950e-05
8.741530076605316424e+01 3.097654854160089696e-04
8.814281852719102517e+01 7.212987079246566851e-05
8.883800216561164120e+01 5.085906380851220064e-05
8.962695475991225180e+01 6.403946673421854942e-05
9.038033981922389160e+01 5.312686150766589131e-05
9.123396065895897777e+01 3.169793626902837869e-04
9.205201396370510736e+01 5.299323142834525013e-05
9.275366442666917521e+01 9.216512952680827456e-05
9.321604238152568200e+01 1.090373042577212783e-04
9.383685753769664473e+01 1.457727163872349742e-04
9.464521060562759658e+01 6.020996765456830926e-05
9.528542623542891477e+01 9.069760899682345883e-05
9.761671648334177576e+01 1.721733147683994893e-04
9.843800320035963125e+01 2.336295260025804768e-04
9.963113232862571067e+01 2.285791960867316719e-04
1.004491856333718403e+02 9.647444583142053987e-05
1.016455481739096456e+02 3.497673638379541095e-05
1.023374984000585357e+02 1.135111371615906668e-05
1.028483775389909027e+02 1.323338525804671884e-05
1.035176938792377257e+02 8.779271657994771195e-05
1.048466263229162223e+02 1.718044921336443667e-04
1.060753229861712583e+02 3.759324428750674481e-04
1.069677447731670412e+02 2.520038390842171464e-05
1.076920291220331620e+02 3.068350179296260716e-05
1.085424165494965365e+02 8.638228960112235002e-06
1.092990350210799022e+02 8.221785220975385839e-05
1.100427198435763785e+02 5.059015278093776454e-05
1.106538347629321777e+02 6.184089038534891026e-05
1.114266202958741729e+02 1.075256257250735328e-04
1.125259804682602578e+02 1.829265596937591971e-04
1.133731344834519064e+02 1.055070817015116633e-04
1.145274626644573033e+02 8.610542962988867522e-05
1.157044247313647674e+02 7.647136267066100641e-05
1.165030775624805415e+02 1.463286379245881121e-04
1.171303595431949702e+02 1.134691064724747787e-04
1.179322457865824703e+02 5.576447199089633506e-05
1.190089720730665022e+02 1.778311376696186711e-05
1.196750550010415992e+02 4.217226464754786981e-05
1.205060419548746182e+02 1.596410946119703291e-04
1.222165170466165165e+02 5.416435588899881133e-05
1.229084672727654066e+02 6.428357670338958653e-05
1.236521520952618829e+02 1.489835039692667565e-04
1.243214684355087201e+02 7.822756112155985608e-05
1.251944897488741475e+02 6.315988953147991117e-05
1.267497610515733015e+02 1.662026102032287988e-04
1.275839814176780322e+02 1.455034215533513279e-05
1.280010916007304047e+02 1.054651695779452977e-05
1.286445406428034346e+02 4.132138778077493158e-05
1.294108593512019922e+02 1.025845287979122023e-04
1.301351437000681130e+02 3.526343923567370917e-05
1.307462586194239123e+02 3.506639130475725934e-05
1.314899434419203885e+02 1.615503968369578765e-04
1.323403308693837630e+02 5.845041410845630450e-05
1.332230524195643682e+02 1.037552743423544285e-04
1.339344031193435853e+02 1.702604398581369872e-05
1.350725642389903669e+02 1.577751586508550940e-04
1.359261850787254673e+02 7.801307754983347108e-05
1.365858011821571267e+02 3.526176987061223399e-05
1.377886305472383697e+02 6.335982350378159252e-05
1.386907525710493303e+02 1.788731780865995645e-05
1.396543094280230264e+02 8.660218399923880054e-05
1.403656601278022436e+02 1.481754200602365776e-04
1.414973544229055733e+02 1.298819212869315213e-04
1.424285771571620387e+02 1.808641631545503982e-04
1.435020700313743589e+02 3.910074504920608832e-05
1.440420498807522165e+02 5.453767578583566681e-05
1.448439361241397307e+02 2.941327107420304987e-05
1.455229527012017172e+02 7.866681451945669245e-05
1.467839834871740265e+02 1.367686140435573770e-04
1.480547145099614568e+02 7.715973448202401294e-05
1.488048661570013849e+02 5.743777099836110123e-05
1.496681872335516630e+02 1.362649069218619996e-04
1.512299253607942546e+02 1.740254492779461331e-04
1.520221113673665911e+02 6.660875183155793070e-05
1.526299928744506644e+02 4.788066587476334034e-06
1.533284099251430064e+02 9.095404619977573207e-05
1.545409395270394270e+02 6.062775970741034388e-05
1.552522902268186726e+02 2.276880945233631824e-05
1.559539406897827405e+02 8.689037476151052384e-05
1.575868138870032453e+02 1.544862773262626330e-04
1.584857024985424800e+02 2.052946504390862077e-04
1.591388517774306877e+02 2.438984192344864155e-05
1.604192830370333240e+02 1.393323394554993951e-04
1.614604417885283851e+02 2.872713357348724418e-06
1.623043623914483078e+02 1.465322268242140599e-04
1.630933149857488900e+02 1.320789125190439224e-06
1.634069559761061043e+02 4.700999348006618966e-07
1.641021396145267204e+02 4.776211196494251331e-05
1.648555246738383744e+02 1.155151294606200342e-04
1.656574109172258886e+02 1.423909891689624215e-04
1.668634736945788575e+02 8.322362346269774117e-05
1.676006916925318819e+02 2.459822873986798979e-05
1.686289167949400678e+02 1.745690537078953242e-04
1.694049357401537748e+02 8.219976334629161660e-05
1.706142319297784695e+02 1.780315910071840119e-05
1.713320494541011669e+02 1.063590405786940264e-04
1.721339356974886812e+02 7.849864291655467643e-05
1.733076643521244193e+02 1.344615460280282652e-04
1.750569403911270001e+02 5.103156970393136880e-05
1.757521240295476161e+02 8.215624758979501085e-05
1.765507768606634045e+02 1.064159102323141809e-04
1.771263242450302471e+02 9.951578293270761015e-05
1.778085742343639595e+02 3.018405057122613909e-05
1.786395611881969785e+02 1.446358492752580565e-04
1.794608479052148198e+02 4.101936334690603096e-05
1.804373384112754195e+02 4.085718611767011598e-05
1.810290528570008632e+02 5.870468385743432961e-05
1.813006594878256692e+02 6.136907847191756403e-05
1.821736808011910966e+02 9.367848675462016469e-05
1.830046677550241156e+02 4.280217524991349309e-05
1.835963822007495878e+02 1.484333039746094064e-04
1.844241357423108809e+02 1.020989655530264598e-04
1.856366653442073016e+02 2.073592091429902403e-06
1.866293229116265024e+02 4.290055348237330196e-05
1.875152778740788335e+02 3.342389617033093212e-04
1.886437387569104374e+02 3.393229920252219392e-05
1.893453892198745052e+02 4.224613928276025384e-05
1.900793738055558038e+02 9.747805718715429467e-05
1.908004247421502271e+02 3.241571647302504027e-05
1.915441095646467033e+02 4.685990037057458514e-05
1.924526984130010874e+02 1.204308619800063618e-05
1.931834495864106600e+02 8.594624906879445869e-05
1.939077339352768092e+02 2.643388990282096547e-04
1.946481853455015596e+02 8.282790987060438157e-05
1.952107990807814986e+02 2.574866781481897242e-05
1.964944637526558324e+02 2.036556157420403774e-04
1.972963499960433467e+02 4.569141643208998331e-05
1.985088795979397673e+02 3.051257366195830761e-05
1.995694388230651839e+02 7.869980120011872780e-05
2.003583914173657945e+02 1.547757277855996432e-04
2.010988428275905449e+02 8.461559150833263259e-05
2.024310086835407674e+02 2.948629056212871192e-04
2.036209043995351067e+02 5.251711313790676357e-05
2.043645892220315829e+02 1.025299180139380270e-05
2.047946330541708733e+02 1.251406115424161750e-05
2.054865832803197634e+02 6.897332006649918839e-05
2.062561354009900185e+02 1.488680438938610648e-04
2.075462668974078326e+02 3.057582834812111027e-04
2.088234647447387147e+02 1.907176971691487699e-04
2.096900192335607187e+02 3.216608083509406074e-05
2.107053106868819725e+02 7.471005622475214349e-05
2.112161898258143538e+02 8.379131596948471885e-05
2.119178402887784216e+02 1.528762762491163468e-05
2.126485914621879942e+02 2.071070470337397443e-04
2.134795784160210133e+02 1.162697750475257322e-04
