2459950.120764	0.771270	0.006676
2459950.126319	0.738852	0.013714
2459950.131875	0.776550	0.034999
2459950.137431	0.705132	0.025993
2459950.142986	0.727161	0.005826
2459950.148542	0.737540	0.025054
2459950.154097	0.692670	0.011624
2459950.159653	0.683298	0.013725
2459950.165208	0.678230	0.012518
2459950.170764	0.661192	0.023875
2459950.176319	0.657798	0.022379
2459950.181875	0.651439	0.024912
2459950.187431	0.708694	0.035541
2459950.192986	0.675732	0.005003
2459950.198542	0.653437	0.015680
2459950.204097	0.663138	0.005175
2459950.209653	0.689256	0.021029
2459950.215208	0.684718	0.015805
2459950.220764	0.675568	0.005345
2459950.226319	0.685087	0.012787
2459950.231875	0.653628	0.021336
2459950.237431	0.682588	0.004375
2459950.242986	0.708845	0.026777
2459950.248542	0.688780	0.002176
2459950.254097	0.663654	0.028000
2459950.259653	0.701816	0.004672
2459950.265208	0.682930	0.019999
2459950.270764	0.728807	0.019491
2459950.276319	0.723262	0.007075
2459950.281875	0.677991	0.045474
2459950.287431	0.733789	0.002776
2459950.670764	0.976898	0.007916
2459950.676319	1.024673	0.037891
2459950.681875	0.985513	0.003354
2459950.687431	1.007167	0.015903
2459950.692986	1.027615	0.033675
2459950.698542	0.980642	0.016456
2459950.704097	1.023483	0.022978
2459950.709653	1.006450	0.002342
2459950.715208	1.004957	0.003255
2459950.720764	1.020667	0.007965
2459950.726319	1.043603	0.026231
2459950.731875	1.044498	0.021863
2459950.737431	1.009413	0.018500
2459950.742986	1.033845	0.000363
2459950.748542	1.033080	0.006202
2459950.754097	1.033897	0.012094
2459950.759653	1.043215	0.009204
2459950.765208	1.071808	0.012620
2459950.770764	1.078289	0.012075
2459950.776319	1.037200	0.036549
2459950.781875	1.101433	0.019847
2459950.787431	1.052555	0.036537
2459950.792986	1.080149	0.016741
2459950.798542	1.117989	0.012690
2459950.804097	1.095578	0.018150
2459950.809653	1.128925	0.006635
2459950.815208	1.140752	0.010078
2459950.820764	1.138844	0.000352
2459950.826319	1.141022	0.007002
2459950.831875	1.170492	0.013672
2459950.837431	1.151891	0.013896
2459950.842986	1.163173	0.011308
2459950.848542	1.172201	0.010868
2459950.854097	1.190589	0.001230
2459950.859653	1.178569	0.022091
2459950.865208	1.198917	0.010756
2459950.870764	1.194911	0.023383
2459950.876319	1.199644	0.027009
2459950.881875	1.248352	0.013547
2459950.887431	1.227254	0.015620
2459950.892986	1.249290	0.001395
2459950.898542	1.247585	0.011303
2459950.904097	1.234743	0.031791
2459950.909653	1.278716	0.004685
2459950.915208	1.282751	0.001535
2459950.920764	1.279328	0.008756
2459950.926319	1.305759	0.010820
2459950.931875	1.341681	0.040078
2459950.937431	1.314451	0.006343
2459950.942986	1.321462	0.007597
2459950.948542	1.342844	0.023205
2459950.954097	1.350947	0.026255
2459950.959653	1.340909	0.011293
2459950.965208	1.323881	0.010257
2459950.970764	1.369170	0.030582
2459950.976319	1.338188	0.004628
2459950.981875	1.309001	0.037414
2459950.987431	1.329969	0.019749
2459950.992986	1.368368	0.015914
2459950.998542	1.338869	0.016151
2459951.004097	1.327489	0.029705
2459951.009653	1.358069	0.000778
2459951.015208	1.349240	0.011118
2459951.020764	1.386521	0.025129
2459951.026319	1.359288	0.002899
2459951.031875	1.350404	0.012054
2459951.037431	1.370191	0.007824
2459951.042986	1.396408	0.034500
2459951.048542	1.388213	0.027325
2459951.054097	1.363141	0.003628
2459951.059653	1.348295	0.009479
2459951.065208	1.340562	0.015291
2459951.070764	1.322549	0.030960
2459951.076319	1.332868	0.018095
2459951.081875	1.354623	0.006656
2459951.087431	1.339941	0.004638
2459951.092986	1.344352	0.003464
2459951.098542	1.337962	0.001313
2459951.104097	1.315538	0.016702
2459951.109653	1.327062	0.000500
2459951.115208	1.325625	0.003007
2459951.120764	1.311145	0.006103
2459951.126319	1.304021	0.007492
2459951.131875	1.259993	0.045223
2459951.137431	1.311119	0.012609
2459951.142986	1.297299	0.005658
2459951.148542	1.298120	0.013476
2459951.154097	1.288481	0.010912
2459951.159653	1.277999	0.008036
2459951.165208	1.247617	0.014763
2459951.170764	1.230062	0.024487
2459951.176319	1.247063	0.000790
2459951.181875	1.231237	0.006473
2459951.187431	1.267515	0.038390
2459951.192986	1.219818	0.000355
2459951.198542	1.244099	0.033298
2459951.204097	1.210391	0.008913
2459951.209653	1.202530	0.010352
2459951.215208	1.180736	0.001924
2459951.220764	1.165113	0.008003
2459951.226319	1.162047	0.001327
2459951.231875	1.121490	0.031690
2459951.237431	1.117298	0.025629
2459951.242986	1.131123	0.001447
2459951.248542	1.096061	0.026092
2459951.672847	0.624977	0.020996
